Polyline,X,Y 
9,2065,1320
10,2063,1320
11,2061,1320
12,2068,1321
13,2068,1320
14,2069,1319
15,2069,1318
16,2068,1316
1,2063,1315
2,2059,1315
3,2059,1327
4,2061,1327
5,2061,1323
6,2063,1323
7,2064,1323
8,2066,1322
9,2067,1322
10,2068,1321
11,2061,1320
12,2061,1317
13,2063,1317
14,2068,1316
15,2067,1316
16,2066,1315
17,2065,1315
18,2063,1315
1,2077,1315
2,2074,1315
3,2069,1327
4,2072,1327
5,2073,1324
6,2078,1324
7,2074,1322
8,2076,1318
9,2077,1315
1,2077,1315
2,2076,1318
3,2077,1322
4,2074,1322
5,2078,1324
6,2079,1327
7,2082,1327
8,2077,1315
1,2092,1316
2,2087,1317
3,2088,1317
4,2089,1317
5,2090,1318
6,2091,1319
7,2091,1319
8,2091,1321
9,2091,1322
10,2091,1323
11,2090,1325
12,2089,1325
13,2088,1325
14,2086,1325
15,2093,1325
16,2093,1324
17,2094,1323
18,2094,1321
19,2094,1320
20,2093,1318
21,2093,1318
22,2092,1316
1,2088,1315
2,2083,1315
3,2083,1327
4,2088,1327
5,2089,1327
6,2090,1327
7,2091,1327
8,2092,1326
9,2093,1325
10,2086,1325
11,2086,1317
12,2087,1317
13,2092,1316
14,2092,1316
15,2090,1315
16,2090,1315
17,2088,1315
1,2104,1315
2,2101,1315
3,2101,1327
4,2110,1327
5,2110,1325
6,2104,1325
7,2104,1315
1,2113,1316
2,2112,1318
3,2111,1319
4,2111,1321
5,2111,1323
6,2112,1325
7,2113,1326
8,2114,1327
9,2116,1327
10,2117,1328
11,2119,1327
12,2120,1327
13,2122,1326
14,2122,1326
15,2117,1325
16,2116,1325
17,2115,1324
18,2115,1324
19,2114,1323
20,2114,1321
21,2114,1321
22,2114,1319
23,2115,1318
24,2116,1317
25,2117,1317
26,2113,1316
1,2117,1315
2,2116,1315
3,2114,1315
4,2114,1315
5,2113,1316
6,2113,1316
7,2117,1317
8,2118,1317
9,2120,1318
10,2121,1319
11,2121,1321
12,2121,1321
13,2121,1323
14,2120,1324
15,2119,1325
16,2117,1325
17,2122,1326
18,2123,1325
19,2123,1323
20,2123,1321
21,2123,1321
22,2123,1319
23,2123,1318
24,2122,1316
25,2121,1316
26,2119,1315
27,2117,1315
1,2133,1323
2,2133,1323
3,2132,1325
4,2132,1325
5,2131,1325
6,2127,1326
7,2127,1327
8,2129,1327
9,2131,1328
10,2131,1328
11,2132,1327
12,2134,1327
13,2134,1327
14,2135,1325
15,2136,1323
16,2133,1323
1,2127,1316
2,2125,1318
3,2125,1319
4,2125,1321
5,2125,1323
6,2125,1325
7,2127,1326
8,2131,1325
9,2130,1325
10,2128,1325
11,2128,1324
12,2128,1323
13,2127,1321
14,2128,1319
15,2129,1318
16,2129,1317
17,2131,1317
18,2127,1316
1,2131,1315
2,2129,1315
3,2128,1315
4,2127,1316
5,2127,1316
6,2131,1317
7,2131,1317
8,2132,1318
9,2132,1318
10,2133,1319
11,2136,1318
12,2136,1318
13,2134,1316
14,2134,1316
15,2132,1315
16,2131,1315
1,2149,1315
2,2146,1315
3,2141,1320
4,2143,1321
5,2146,1327
6,2149,1327
7,2144,1320
8,2149,1315
1,2141,1315
2,2138,1315
3,2138,1327
4,2140,1327
5,2140,1324
6,2143,1321
7,2141,1320
8,2141,1315
1,2151,1327
2,2151,1315
3,2153,1315
4,2153,1327
5,2151,1327
1,2166,1315
2,2163,1315
3,2163,1323
4,2163,1327
5,2166,1327
6,2166,1315
1,2158,1315
2,2156,1315
3,2156,1327
4,2158,1327
5,2158,1319
6,2158,1315
1,2158,1315
2,2158,1319
3,2163,1327
4,2163,1323
5,2158,1315
1,2179,1321
2,2174,1321
3,2174,1323
4,2177,1323
5,2177,1325
6,2176,1325
7,2174,1326
8,2179,1326
9,2179,1321
1,2170,1316
2,2169,1318
3,2169,1318
4,2168,1319
5,2168,1321
6,2168,1323
7,2168,1325
8,2170,1326
9,2171,1327
10,2171,1327
11,2172,1328
12,2174,1328
13,2176,1328
14,2177,1327
15,2178,1327
16,2179,1326
17,2174,1326
18,2173,1325
19,2172,1325
20,2172,1324
21,2171,1323
22,2170,1321
23,2171,1319
24,2172,1318
25,2172,1317
26,2174,1317
27,2170,1316
1,2174,1315
2,2173,1315
3,2171,1316
4,2170,1316
5,2174,1317
6,2174,1317
7,2176,1318
8,2176,1318
9,2177,1319
10,2179,1318
11,2179,1317
12,2178,1316
13,2177,1316
14,2176,1315
15,2174,1315
1,2182,1328
2,2182,1325
3,2184,1325
4,2184,1328
5,2182,1328
1,1928,1227
2,1928,1229
3,1928,1229
4,1930,1228
5,1931,1228
6,1928,1227
1,1934,1224
2,1932,1224
3,1931,1225
4,1930,1226
5,1929,1226
6,1928,1227
7,1931,1228
8,1931,1237
9,1934,1237
10,1934,1224
1,1940,1234
2,1938,1234
3,1938,1237
4,1940,1237
5,1940,1234
1,1940,1228
2,1938,1228
3,1938,1230
4,1940,1230
5,1940,1228
1,1943,1233
2,1943,1231
3,1948,1231
4,1948,1233
5,1943,1233
1,1967,1232
2,1967,1233
3,1966,1234
4,1966,1234
5,1964,1235
6,1960,1235
7,1961,1236
8,1963,1237
9,1964,1237
10,1964,1237
11,1966,1237
12,1968,1236
13,1968,1236
14,1969,1235
15,1970,1233
16,1967,1232
1,1960,1226
2,1959,1227
3,1959,1228
4,1958,1230
5,1959,1232
6,1959,1234
7,1960,1235
8,1964,1235
9,1964,1235
10,1962,1233
11,1962,1233
12,1962,1232
13,1961,1230
14,1962,1228
15,1962,1227
16,1963,1226
17,1964,1226
18,1960,1226
1,1964,1224
2,1963,1224
3,1962,1224
4,1960,1226
5,1960,1226
6,1964,1226
7,1964,1226
8,1966,1227
9,1966,1227
10,1967,1228
11,1970,1228
12,1969,1226
13,1968,1225
14,1968,1225
15,1966,1224
16,1964,1224
1,1973,1226
2,1972,1227
3,1971,1229
4,1971,1230
5,1971,1232
6,1972,1234
7,1973,1235
8,1974,1236
9,1975,1237
10,1977,1237
11,1979,1237
12,1981,1236
13,1982,1235
14,1982,1235
15,1977,1235
16,1976,1235
17,1975,1233
18,1975,1233
19,1974,1232
20,1974,1230
21,1974,1230
22,1974,1228
23,1975,1227
24,1976,1226
25,1977,1226
26,1973,1226
1,1977,1224
2,1976,1224
3,1975,1224
4,1975,1224
5,1973,1226
6,1973,1226
7,1977,1226
8,1979,1226
9,1980,1227
10,1981,1228
11,1981,1230
12,1981,1230
13,1981,1232
14,1980,1233
15,1979,1234
16,1977,1235
17,1982,1235
18,1983,1234
19,1983,1232
20,1983,1230
21,1983,1230
22,1983,1228
23,1983,1227
24,1982,1226
25,1981,1225
26,1979,1224
27,1977,1224
1,1998,1224
2,1994,1224
3,1992,1233
4,1990,1237
5,1993,1237
6,1995,1227
7,1998,1224
1,1998,1224
2,1995,1227
3,1995,1237
4,1998,1237
5,1998,1224
1,1989,1224
2,1985,1224
3,1985,1237
4,1988,1237
5,1988,1227
6,1989,1224
1,1989,1224
2,1988,1227
3,1990,1237
4,1992,1233
5,1989,1224
1,2009,1226
2,2004,1226
3,2004,1226
4,2006,1226
5,2007,1227
6,2007,1228
7,2007,1229
8,2006,1229
9,2006,1230
10,2004,1230
11,2003,1230
12,2009,1230
13,2009,1230
14,2010,1228
15,2010,1227
16,2009,1226
1,2004,1224
2,2000,1224
3,2000,1237
4,2003,1237
5,2003,1232
6,2004,1232
7,2005,1232
8,2007,1232
9,2008,1231
10,2009,1230
11,2003,1230
12,2003,1226
13,2004,1226
14,2009,1226
15,2009,1225
16,2007,1224
17,2006,1224
18,2004,1224
1,2013,1226
2,2012,1227
3,2011,1229
4,2011,1231
5,2011,1232
6,2012,1234
7,2013,1235
8,2014,1236
9,2016,1237
10,2017,1237
11,2019,1237
12,2020,1236
13,2022,1235
14,2022,1235
15,2017,1235
16,2016,1235
17,2015,1234
18,2015,1234
19,2014,1232
20,2014,1230
21,2014,1230
22,2014,1229
23,2015,1227
24,2016,1226
25,2017,1226
26,2013,1226
1,2017,1224
2,2016,1224
3,2015,1224
4,2014,1224
5,2013,1226
6,2013,1226
7,2017,1226
8,2018,1226
9,2020,1227
10,2021,1229
11,2021,1230
12,2021,1231
13,2021,1232
14,2020,1234
15,2019,1234
16,2017,1235
17,2022,1235
18,2023,1234
19,2023,1232
20,2024,1231
21,2024,1230
22,2023,1229
23,2023,1227
24,2022,1226
25,2021,1225
26,2019,1224
27,2017,1224
1,2028,1224
2,2026,1224
3,2026,1231
4,2026,1233
5,2026,1234
6,2026,1235
7,2031,1235
8,2031,1235
9,2029,1234
10,2028,1233
11,2028,1233
12,2028,1231
13,2028,1224
1,2035,1224
2,2033,1224
3,2033,1231
4,2033,1232
5,2033,1233
6,2032,1234
7,2031,1235
8,2026,1235
9,2026,1235
10,2028,1237
11,2029,1237
12,2031,1237
13,2031,1237
14,2033,1237
15,2033,1237
16,2035,1236
17,2035,1235
18,2035,1234
19,2035,1233
20,2035,1231
21,2035,1224
1,2048,1224
2,2046,1224
3,2046,1233
4,2046,1237
5,2048,1237
6,2048,1224
1,2041,1224
2,2038,1224
3,2038,1237
4,2041,1237
5,2041,1229
6,2041,1224
1,2041,1224
2,2041,1229
3,2046,1237
4,2046,1233
5,2041,1224
1,2060,1226
2,2055,1226
3,2055,1226
4,2057,1227
5,2058,1227
6,2059,1228
7,2059,1229
8,2059,1231
9,2059,1231
10,2059,1233
11,2058,1234
12,2057,1235
13,2055,1235
14,2054,1235
15,2060,1235
16,2061,1233
17,2061,1233
18,2061,1231
19,2061,1229
20,2061,1228
21,2061,1227
22,2060,1226
1,2056,1224
2,2051,1224
3,2051,1237
4,2056,1237
5,2056,1237
6,2058,1237
7,2058,1237
8,2060,1236
9,2060,1235
10,2054,1235
11,2054,1226
12,2055,1226
13,2060,1226
14,2059,1226
15,2058,1224
16,2058,1224
17,2056,1224
1,2070,1224
2,2067,1224
3,2070,1237
4,2072,1233
5,2070,1224
1,2077,1224
2,2074,1224
3,2072,1233
4,2070,1237
5,2073,1237
6,2076,1228
7,2077,1224
1,2077,1224
2,2076,1228
3,2078,1237
4,2079,1233
5,2077,1224
1,2084,1224
2,2081,1224
3,2079,1233
4,2078,1237
5,2081,1237
6,2084,1224
1,2091,1224
2,2089,1224
3,2084,1237
4,2086,1237
5,2088,1234
6,2093,1234
7,2088,1232
8,2090,1228
9,2091,1224
1,2091,1224
2,2090,1228
3,2092,1232
4,2088,1232
5,2093,1234
6,2094,1237
7,2097,1237
8,2091,1224
1,2101,1224
2,2098,1224
3,2098,1237
4,2107,1237
5,2107,1235
6,2101,1235
7,2101,1224
1,2111,1224
2,2108,1224
3,2108,1237
4,2117,1237
5,2117,1235
6,2111,1235
7,2111,1224
1,1936,1385
2,1927,1385
3,1927,1387
4,1933,1387
5,1933,1387
6,1932,1389
7,1931,1390
8,1930,1392
9,1930,1392
10,1930,1394
11,1929,1396
12,1929,1397
13,1931,1397
14,1931,1397
15,1932,1395
16,1932,1394
17,1932,1393
18,1933,1391
19,1934,1389
20,1934,1389
21,1934,1388
22,1936,1387
23,1936,1385
1,1940,1395
2,1938,1395
3,1938,1397
4,1940,1397
5,1940,1395
1,1940,1388
2,1938,1388
3,1938,1391
4,1940,1391
5,1940,1388
1,1943,1394
2,1943,1392
3,1948,1392
4,1948,1394
5,1943,1394
1,1959,1388
2,1959,1390
3,1959,1390
4,1961,1389
5,1962,1388
6,1959,1388
1,1965,1385
2,1963,1385
3,1962,1385
4,1961,1387
5,1961,1387
6,1959,1388
7,1962,1388
8,1962,1397
9,1965,1397
10,1965,1385
1,1971,1394
2,1968,1394
3,1969,1395
4,1970,1397
5,1971,1397
6,1973,1398
7,1973,1398
8,1975,1397
9,1976,1396
10,1973,1396
11,1971,1395
12,1971,1394
1,1976,1390
2,1973,1391
3,1974,1391
4,1974,1392
5,1974,1393
6,1974,1394
7,1974,1395
8,1973,1396
9,1976,1396
10,1977,1395
11,1977,1393
12,1977,1392
13,1976,1390
1,1973,1389
2,1971,1389
3,1976,1390
4,1975,1389
5,1973,1389
1,1976,1385
2,1970,1385
3,1969,1392
4,1971,1392
5,1971,1391
6,1973,1391
7,1976,1390
8,1971,1389
9,1972,1387
10,1976,1387
11,1976,1385
1,1982,1398
2,1985,1385
3,1987,1385
4,1984,1398
5,1982,1398
1,1994,1388
2,1994,1390
3,1994,1390
4,1995,1389
5,1996,1389
6,1994,1388
1,1999,1385
2,1997,1385
3,1997,1385
4,1996,1387
5,1995,1387
6,1994,1388
7,1996,1389
8,1996,1398
9,1999,1398
10,1999,1385
1,2004,1386
2,2003,1387
3,2003,1389
4,2003,1391
5,2003,1391
6,2003,1393
7,2003,1395
8,2003,1396
9,2007,1396
10,2006,1396
11,2005,1394
12,2005,1393
13,2005,1391
14,2005,1390
15,2005,1388
16,2006,1387
17,2007,1387
18,2004,1386
1,2007,1385
2,2005,1385
3,2004,1386
4,2004,1386
5,2007,1387
6,2007,1387
7,2008,1388
8,2008,1389
9,2008,1391
10,2008,1393
11,2008,1394
12,2007,1396
13,2007,1396
14,2003,1396
15,2005,1397
16,2007,1398
17,2008,1398
18,2009,1396
19,2009,1396
20,2010,1395
21,2011,1393
22,2011,1391
23,2011,1391
24,2011,1389
25,2010,1387
26,2009,1386
27,2008,1385
28,2007,1385
1,2024,1394
2,2023,1395
3,2022,1396
4,2025,1396
5,2026,1394
6,2024,1394
1,2018,1390
2,2017,1391
3,2017,1393
4,2017,1393
5,2018,1395
6,2018,1396
7,2018,1396
8,2020,1398
9,2022,1398
10,2023,1398
11,2024,1397
12,2025,1396
13,2022,1396
14,2020,1395
15,2020,1395
16,2020,1393
17,2020,1392
18,2020,1391
19,2022,1390
20,2018,1390
1,2022,1388
2,2022,1388
3,2020,1389
4,2018,1389
5,2018,1390
6,2022,1390
7,2023,1391
8,2023,1392
9,2026,1391
10,2025,1390
11,2024,1389
12,2024,1389
13,2022,1388
1,2031,1390
2,2032,1390
3,2033,1391
4,2033,1393
5,2033,1398
6,2035,1398
7,2035,1393
8,2035,1393
9,2035,1391
10,2036,1391
11,2037,1390
12,2031,1390
1,2041,1390
2,2031,1390
3,2037,1390
4,2038,1391
5,2038,1391
6,2038,1393
7,2038,1398
8,2041,1398
9,2041,1392
10,2041,1392
11,2041,1390
1,2029,1389
2,2027,1389
3,2027,1398
4,2030,1398
5,2030,1393
6,2030,1393
7,2030,1391
8,2031,1391
9,2031,1390
10,2041,1390
11,2029,1390
12,2029,1389
1,2032,1388
2,2031,1389
3,2029,1390
4,2035,1390
5,2034,1389
6,2032,1388
1,2038,1388
2,2036,1389
3,2035,1390
4,2029,1390
5,2041,1390
6,2039,1389
7,2039,1389
8,2038,1388
1,2057,1387
2,2052,1387
3,2052,1387
4,2054,1387
5,2055,1388
6,2055,1389
7,2055,1390
8,2054,1391
9,2054,1391
10,2052,1391
11,2050,1391
12,2057,1391
13,2058,1391
14,2058,1389
15,2058,1388
16,2057,1387
1,2052,1385
2,2048,1385
3,2048,1398
4,2050,1398
5,2050,1393
6,2052,1393
7,2053,1393
8,2055,1393
9,2056,1392
10,2057,1391
11,2050,1391
12,2050,1387
13,2052,1387
14,2057,1387
15,2057,1386
16,2055,1385
17,2054,1385
18,2052,1385
1,2070,1385
2,2067,1385
3,2064,1394
4,2063,1398
5,2066,1398
6,2070,1385
1,2061,1385
2,2058,1385
3,2063,1398
4,2064,1394
5,2061,1385
1,2080,1393
2,2079,1394
3,2078,1395
4,2078,1395
5,2077,1396
6,2073,1396
7,2074,1397
8,2075,1398
9,2077,1398
10,2077,1398
11,2079,1398
12,2080,1397
13,2080,1397
14,2081,1396
15,2082,1394
16,2080,1393
1,2073,1387
2,2072,1388
3,2071,1390
4,2071,1392
5,2071,1393
6,2072,1395
7,2073,1396
8,2077,1396
9,2076,1396
10,2074,1395
11,2074,1395
12,2074,1393
13,2074,1391
14,2074,1389
15,2074,1388
16,2075,1387
17,2077,1387
18,2073,1387
1,2077,1385
2,2076,1385
3,2074,1386
4,2073,1387
5,2073,1387
6,2077,1387
7,2077,1387
8,2078,1388
9,2078,1388
10,2080,1389
11,2082,1389
12,2082,1388
13,2081,1386
14,2080,1386
15,2079,1385
16,2077,1385
1,2084,1398
2,2084,1395
3,2087,1395
4,2087,1398
5,2084,1398
1,2103,1387
2,2098,1387
3,2098,1387
4,2100,1387
5,2101,1388
6,2101,1389
7,2101,1390
8,2100,1391
9,2100,1391
10,2098,1391
11,2097,1391
12,2103,1391
13,2103,1391
14,2104,1389
15,2104,1388
16,2103,1387
1,2098,1385
2,2094,1385
3,2094,1398
4,2097,1398
5,2097,1393
6,2098,1393
7,2099,1393
8,2101,1393
9,2102,1392
10,2103,1391
11,2097,1391
12,2097,1387
13,2098,1387
14,2103,1387
15,2103,1386
16,2101,1385
17,2100,1385
18,2098,1385
1,2106,1398
2,2106,1385
3,2108,1385
4,2108,1398
5,2106,1398
1,2119,1387
2,2114,1387
3,2114,1387
4,2116,1387
5,2117,1388
6,2117,1389
7,2117,1390
8,2116,1391
9,2116,1391
10,2114,1391
11,2113,1391
12,2120,1391
13,2120,1391
14,2120,1389
15,2120,1388
16,2119,1387
1,2115,1385
2,2110,1385
3,2110,1398
4,2113,1398
5,2113,1393
6,2115,1393
7,2116,1393
8,2117,1393
9,2119,1393
10,2120,1391
11,2113,1391
12,2113,1387
13,2114,1387
14,2119,1387
15,2119,1386
16,2117,1385
17,2117,1385
18,2115,1385
1,2132,1385
2,2122,1385
3,2122,1398
4,2132,1398
5,2132,1396
6,2125,1396
7,2125,1393
8,2131,1393
9,2131,1390
10,2125,1390
11,2125,1387
12,2132,1387
13,2132,1385
1,2141,1394
2,2138,1394
3,2138,1394
4,2139,1396
5,2140,1397
6,2140,1397
7,2142,1398
8,2144,1398
9,2145,1398
10,2146,1398
11,2147,1398
12,2148,1396
13,2144,1396
14,2143,1396
15,2142,1395
16,2142,1395
17,2141,1394
1,2139,1387
2,2139,1389
3,2139,1390
4,2140,1391
5,2141,1392
6,2143,1393
7,2143,1393
8,2145,1393
9,2146,1394
10,2146,1394
11,2145,1396
12,2145,1396
13,2144,1396
14,2148,1396
15,2148,1396
16,2148,1394
17,2148,1394
18,2148,1392
19,2148,1392
20,2147,1391
21,2146,1391
22,2144,1390
23,2143,1390
24,2142,1389
25,2141,1389
26,2142,1388
27,2142,1388
28,2143,1387
29,2139,1387
1,2143,1385
2,2142,1385
3,2141,1385
4,2140,1386
5,2139,1387
6,2139,1387
7,2143,1387
8,2145,1388
9,2146,1389
10,2148,1389
11,2148,1387
12,2147,1386
13,2147,1386
14,2145,1385
15,2143,1385
1,2153,1385
2,2151,1385
3,2151,1398
4,2159,1398
5,2159,1396
6,2153,1396
7,2153,1385
1,2171,1385
2,2161,1385
3,2161,1398
4,2171,1398
5,2171,1396
6,2164,1396
7,2164,1393
8,2170,1393
9,2170,1391
10,2164,1391
11,2164,1387
12,2171,1388
13,2171,1385
1,2183,1385
2,2173,1385
3,2173,1398
4,2183,1398
5,2183,1396
6,2176,1396
7,2176,1393
8,2182,1393
9,2182,1391
10,2176,1391
11,2176,1388
12,2183,1388
13,2183,1385
1,2195,1385
2,2192,1385
3,2189,1395
4,2188,1398
5,2191,1398
6,2195,1385
1,2186,1385
2,2183,1385
3,2188,1398
4,2189,1395
5,2186,1385
1,2206,1385
2,2196,1385
3,2196,1398
4,2206,1398
5,2206,1396
6,2199,1396
7,2199,1393
8,2205,1393
9,2205,1391
10,2199,1391
11,2199,1388
12,2206,1388
13,2206,1385
1,2222,1386
2,2213,1385
3,2213,1398
4,2216,1398
5,2216,1393
6,2221,1393
7,2221,1391
8,2216,1391
9,2216,1388
10,2222,1388
11,2222,1386
1,2225,1387
2,2224,1389
3,2224,1390
4,2223,1392
5,2224,1394
6,2224,1395
7,2225,1397
8,2226,1398
9,2228,1398
10,2230,1398
11,2231,1398
12,2233,1398
13,2234,1397
14,2234,1397
15,2230,1396
16,2228,1396
17,2227,1395
18,2227,1395
19,2226,1394
20,2226,1392
21,2226,1392
22,2226,1390
23,2227,1389
24,2228,1388
25,2230,1388
26,2225,1387
1,2230,1385
2,2228,1385
3,2227,1386
4,2226,1386
5,2225,1387
6,2225,1387
7,2230,1388
8,2231,1388
9,2232,1389
10,2233,1390
11,2233,1392
12,2233,1392
13,2233,1394
14,2232,1395
15,2231,1396
16,2230,1396
17,2234,1397
18,2235,1395
19,2235,1394
20,2235,1392
21,2235,1392
22,2235,1390
23,2235,1389
24,2234,1387
25,2233,1386
26,2231,1386
27,2230,1385
1,1935,1367
2,1932,1368
3,1933,1368
4,1933,1368
5,1933,1370
6,1933,1370
7,1933,1372
8,1932,1372
9,1928,1373
10,1928,1373
11,1930,1374
12,1932,1374
13,1933,1374
14,1934,1373
15,1936,1372
16,1936,1370
17,1936,1368
18,1935,1367
1,1932,1366
2,1931,1366
3,1930,1367
4,1935,1367
5,1934,1366
6,1932,1366
1,1928,1363
2,1928,1364
3,1927,1366
4,1927,1368
5,1927,1370
6,1928,1372
7,1928,1373
8,1932,1372
9,1930,1372
10,1930,1372
11,1930,1370
12,1930,1368
13,1932,1368
14,1935,1367
15,1930,1367
16,1930,1365
17,1930,1364
18,1932,1363
19,1928,1363
1,1932,1361
2,1932,1361
3,1930,1362
4,1928,1363
5,1928,1363
6,1932,1363
7,1933,1364
8,1933,1365
9,1936,1364
10,1935,1364
11,1934,1362
12,1934,1362
13,1932,1361
1,1940,1372
2,1938,1372
3,1938,1374
4,1940,1374
5,1940,1372
1,1940,1365
2,1938,1365
3,1938,1367
4,1940,1367
5,1940,1365
1,1943,1371
2,1943,1368
3,1948,1368
4,1948,1371
5,1943,1371
1,1968,1363
2,1963,1364
3,1963,1364
4,1965,1364
5,1966,1364
6,1966,1366
7,1966,1366
8,1965,1367
9,1965,1367
10,1963,1367
11,1962,1367
12,1968,1368
13,1968,1367
14,1969,1366
15,1969,1364
16,1968,1363
1,1963,1362
2,1959,1362
3,1959,1374
4,1962,1374
5,1962,1370
6,1963,1370
7,1964,1370
8,1966,1369
9,1967,1369
10,1968,1368
11,1962,1367
12,1962,1364
13,1963,1364
14,1968,1363
15,1968,1363
16,1966,1362
17,1965,1362
18,1963,1362
1,1972,1363
2,1971,1365
3,1970,1366
4,1970,1368
5,1970,1370
6,1971,1372
7,1972,1373
8,1973,1374
9,1975,1374
10,1976,1374
11,1978,1374
12,1979,1374
13,1981,1373
14,1981,1373
15,1976,1372
16,1975,1372
17,1974,1371
18,1974,1371
19,1973,1370
20,1973,1368
21,1973,1368
22,1973,1366
23,1974,1365
24,1975,1364
25,1977,1364
26,1972,1363
1,1976,1361
2,1975,1361
3,1974,1362
4,1973,1362
5,1972,1363
6,1972,1363
7,1977,1364
8,1977,1364
9,1979,1365
10,1980,1366
11,1980,1368
12,1980,1368
13,1980,1370
14,1979,1371
15,1978,1372
16,1976,1372
17,1981,1373
18,1982,1372
19,1982,1370
20,1983,1368
21,1983,1368
22,1982,1366
23,1982,1364
24,1981,1363
25,1980,1362
26,1978,1362
27,1976,1361
1,1986,1370
2,1984,1370
3,1984,1370
4,1985,1372
5,1985,1374
6,1986,1374
7,1987,1374
8,1989,1374
9,1990,1374
10,1992,1374
11,1992,1374
12,1994,1373
13,1989,1372
14,1989,1372
15,1987,1372
16,1987,1372
17,1986,1370
1,1985,1363
2,1985,1365
3,1985,1366
4,1985,1368
5,1986,1368
6,1988,1369
7,1989,1369
8,1990,1369
9,1991,1370
10,1992,1371
11,1991,1372
12,1991,1372
13,1989,1372
14,1994,1373
15,1994,1372
16,1994,1371
17,1994,1370
18,1994,1369
19,1994,1368
20,1992,1367
21,1991,1367
22,1990,1366
23,1988,1366
24,1987,1366
25,1987,1365
26,1987,1364
27,1987,1364
28,1989,1364
29,1985,1363
1,1989,1361
2,1988,1362
3,1986,1362
4,1986,1362
5,1985,1363
6,1985,1363
7,1989,1364
8,1990,1364
9,1991,1365
10,1994,1365
11,1994,1364
12,1992,1363
13,1992,1363
14,1991,1362
15,1989,1361
1,1996,1374
2,1996,1362
3,1999,1362
4,1999,1374
5,1996,1374
1,2010,1362
2,2000,1362
3,2000,1364
4,2004,1364
5,2004,1374
6,2007,1374
7,2007,1364
8,2010,1364
9,2010,1362
1,2012,1374
2,2012,1362
3,2014,1362
4,2014,1374
5,2012,1374
1,2018,1363
2,2017,1365
3,2016,1366
4,2016,1368
5,2016,1370
6,2017,1372
7,2018,1373
8,2019,1374
9,2020,1374
10,2022,1375
11,2024,1374
12,2026,1374
13,2027,1373
14,2027,1373
15,2022,1372
16,2021,1372
17,2020,1371
18,2020,1371
19,2019,1370
20,2019,1368
21,2019,1368
22,2019,1366
23,2020,1365
24,2021,1364
25,2022,1364
26,2018,1363
1,2022,1362
2,2021,1362
3,2020,1362
4,2019,1362
5,2018,1363
6,2018,1363
7,2022,1364
8,2024,1364
9,2025,1365
10,2026,1366
11,2026,1368
12,2026,1368
13,2026,1370
14,2025,1371
15,2024,1372
16,2022,1372
17,2027,1373
18,2028,1372
19,2028,1370
20,2028,1368
21,2028,1368
22,2028,1366
23,2028,1364
24,2027,1363
25,2026,1363
26,2024,1362
27,2022,1362
1,2041,1362
2,2038,1362
3,2038,1370
4,2038,1374
5,2041,1374
6,2041,1362
1,2033,1362
2,2030,1362
3,2030,1374
4,2033,1374
5,2033,1366
6,2033,1362
1,2033,1362
2,2033,1366
3,2038,1374
4,2038,1370
5,2033,1362
1,2049,1364
2,2048,1365
3,2048,1366
4,2048,1368
5,2048,1370
6,2048,1372
7,2049,1373
8,2050,1374
9,2052,1374
10,2054,1375
11,2055,1375
12,2057,1374
13,2058,1373
14,2058,1373
15,2054,1372
16,2052,1372
17,2051,1372
18,2051,1372
19,2050,1370
20,2050,1368
21,2050,1368
22,2050,1366
23,2051,1365
24,2052,1364
25,2054,1364
26,2049,1364
1,2054,1362
2,2052,1362
3,2051,1362
4,2051,1362
5,2049,1363
6,2049,1364
7,2054,1364
8,2055,1364
9,2056,1365
10,2057,1366
11,2057,1368
12,2057,1368
13,2057,1370
14,2056,1372
15,2055,1372
16,2054,1372
17,2058,1373
18,2059,1372
19,2059,1370
20,2059,1368
21,2059,1368
22,2059,1366
23,2059,1365
24,2058,1363
25,2057,1363
26,2056,1362
27,2054,1362
1,2070,1362
2,2062,1362
3,2062,1374
4,2064,1374
5,2064,1369
6,2069,1369
7,2069,1367
8,2064,1367
9,2064,1364
10,2070,1364
11,2070,1362
1,2077,1375
2,2077,1362
3,2080,1362
4,2080,1375
5,2077,1375
1,2092,1362
2,2090,1362
3,2090,1370
4,2089,1375
5,2092,1375
6,2092,1362
1,2085,1362
2,2082,1362
3,2082,1375
4,2084,1375
5,2085,1366
6,2085,1362
1,2085,1362
2,2085,1366
3,2089,1375
4,2090,1370
5,2085,1362
1,2103,1370
2,2103,1371
3,2102,1372
4,2102,1372
5,2100,1373
6,2096,1373
7,2097,1374
8,2099,1375
9,2100,1375
10,2100,1375
11,2102,1375
12,2103,1374
13,2104,1374
14,2104,1372
15,2105,1371
16,2103,1370
1,2096,1364
2,2095,1365
3,2095,1366
4,2095,1368
5,2095,1370
6,2095,1372
7,2096,1373
8,2100,1373
9,2099,1372
10,2098,1372
11,2098,1372
12,2097,1370
13,2097,1368
14,2097,1366
15,2098,1365
16,2099,1364
17,2100,1364
18,2096,1364
1,2101,1362
2,2099,1362
3,2097,1363
4,2096,1364
5,2096,1364
6,2100,1364
7,2100,1364
8,2102,1364
9,2102,1364
10,2103,1366
11,2105,1366
12,2105,1364
13,2104,1363
14,2104,1363
15,2102,1362
16,2101,1362
1,2108,1364
2,2108,1365
3,2107,1366
4,2107,1368
5,2107,1370
6,2108,1372
7,2109,1373
8,2110,1374
9,2111,1375
10,2113,1375
11,2115,1375
12,2116,1374
