xmin,ymin,xmax,ymax,Text 
4,3327,516
1,3334,515
2,3334,516
3,3346,515
4,3334,515
1,3334,516
2,3346,515
3,3346,517
4,3334,516
1,3348,516
2,3348,517
3,3349,516
4,3348,516
1,3348,517
2,3349,516
3,3349,517
4,3348,517
1,3349,516
2,3349,517
3,3353,516
4,3349,516
1,3349,517
2,3353,516
3,3353,517
4,3349,517
1,3354,516
2,3354,517
3,3367,516
4,3354,516
1,3354,517
2,3367,516
3,3367,518
4,3354,517
1,3368,516
2,3368,518
3,3373,516
4,3368,516
1,3368,518
2,3373,516
3,3373,518
4,3368,518
1,3375,516
2,3375,518
3,3386,516
4,3375,516
1,3375,518
2,3386,516
3,3386,519
4,3375,518
1,3388,516
2,3388,519
3,3393,517
4,3388,516
1,3388,519
2,3393,517
3,3393,519
4,3388,519
1,3395,517
2,3395,519
3,3407,517
4,3395,517
1,3395,519
2,3407,517
3,3406,519
4,3395,519
1,3409,517
2,3409,519
3,3413,517
4,3409,517
1,3409,519
2,3413,517
3,3413,519
4,3409,519
1,3415,517
2,3415,519
3,3427,518
4,3415,517
1,3415,519
2,3427,518
3,3427,519
4,3415,519
1,3429,518
2,3429,519
3,3434,518
4,3429,518
1,3429,519
2,3434,518
3,3433,520
4,3429,519
1,3436,518
2,3436,520
3,3447,519
4,3436,518
1,3436,520
2,3447,519
3,3447,520
4,3436,520
1,3449,519
2,3449,520
3,3454,519
4,3449,519
1,3449,520
2,3454,519
3,3454,520
4,3449,520
1,3455,519
2,3455,521
3,3468,519
4,3455,519
1,3455,521
2,3468,519
3,3468,521
4,3455,521
1,3469,519
2,3469,521
3,3474,519
4,3469,519
1,3469,521
2,3474,519
3,3474,521
4,3469,521
1,3476,519
2,3476,521
3,3488,520
4,3476,519
1,3476,521
2,3488,520
3,3488,522
4,3476,521
1,3490,520
2,3490,522
3,3495,520
4,3490,520
1,3490,522
2,3495,520
3,3495,522
4,3490,522
1,3496,520
2,3496,522
3,3508,520
4,3496,520
1,3496,522
2,3508,520
3,3508,522
4,3496,522
1,3510,521
2,3510,522
3,3515,521
4,3510,521
1,3510,522
2,3515,521
3,3515,522
4,3510,522
1,3517,521
2,3517,522
3,3528,521
4,3517,521
1,3517,522
2,3528,521
3,3528,523
4,3517,522
1,3530,521
2,3530,523
3,3535,522
4,3530,521
1,3530,523
2,3535,522
3,3535,523
4,3530,523
1,3537,522
2,3537,523
3,3549,522
4,3537,522
1,3537,523
2,3549,522
3,3549,524
4,3537,523
1,3551,522
2,3551,524
3,3555,522
4,3551,522
1,3551,524
2,3555,522
3,3555,524
4,3551,524
1,3557,522
2,3557,524
3,3569,522
4,3557,522
1,3557,524
2,3569,522
3,3569,524
4,3557,524
1,3570,522
2,3570,525
3,3576,522
4,3570,522
1,3570,525
2,3576,522
3,3575,525
4,3570,525
1,3577,522
2,3577,525
3,3589,523
4,3577,522
1,3577,525
2,3589,523
3,3589,525
4,3577,525
1,3591,523
2,3591,525
3,3596,523
4,3591,523
1,3591,525
2,3596,523
3,3596,526
4,3591,525
1,3597,523
2,3597,526
3,3610,524
4,3597,523
1,3597,526
2,3610,524
3,3610,526
4,3597,526
1,3611,524
2,3611,526
3,3616,524
4,3611,524
1,3611,526
2,3616,524
3,3616,526
4,3611,526
1,3618,524
2,3618,526
3,3630,525
4,3618,524
1,3618,526
2,3630,525
3,3630,526
4,3618,526
1,3632,525
2,3632,526
3,3636,525
4,3632,525
1,3632,526
2,3636,525
3,3636,526
4,3632,526
1,3638,525
2,3638,526
3,3650,526
4,3638,525
1,3638,526
2,3650,526
3,3650,527
4,3638,526
1,3652,526
2,3652,527
3,3656,526
4,3652,526
1,3652,527
2,3656,526
3,3656,527
4,3652,527
1,3659,526
2,3659,527
3,3670,526
4,3659,526
1,3659,527
2,3670,526
3,3670,528
4,3659,527
1,3672,526
2,3672,528
3,3677,526
4,3672,526
1,3672,528
2,3677,526
3,3677,528
4,3672,528
1,3679,526
2,3679,528
3,3691,526
4,3679,526
1,3679,528
2,3691,526
3,3691,529
4,3679,528
1,3692,526
2,3692,529
3,3697,527
4,3692,526
1,3692,529
2,3697,527
3,3697,529
4,3692,529
1,3699,527
2,3699,529
3,3711,527
4,3699,527
1,3699,529
2,3711,527
3,3711,529
4,3699,529
1,3712,527
2,3712,529
3,3718,527
4,3712,527
1,3712,529
2,3718,527
3,3718,529
4,3712,529
1,3719,528
2,3719,529
3,3731,528
4,3719,528
1,3719,529
2,3731,528
3,3731,529
4,3719,529
1,3733,528
2,3733,529
3,3738,528
4,3733,528
1,3733,529
2,3738,528
3,3738,530
4,3733,529
1,3739,528
2,3739,530
3,3751,529
4,3739,528
1,3739,530
2,3751,529
3,3751,530
4,3739,530
1,3753,529
2,3753,530
3,3758,529
4,3753,529
1,3753,530
2,3758,529
3,3758,531
4,3753,530
1,3760,529
2,3760,531
3,3771,529
4,3760,529
1,3760,531
2,3771,529
3,3771,531
4,3760,531
1,3774,529
2,3774,531
3,3778,529
4,3774,529
1,3774,531
2,3778,529
3,3778,531
4,3774,531
1,3780,529
2,3780,532
3,3792,530
4,3780,529
1,3780,532
2,3792,530
3,3792,532
4,3780,532
1,3794,530
2,3794,532
3,3798,530
4,3794,530
1,3794,532
2,3798,530
3,3798,532
4,3794,532
1,3800,530
2,3800,532
3,3812,531
4,3800,530
1,3800,532
2,3812,531
3,3812,532
4,3800,532
1,3814,531
2,3814,532
3,3819,531
4,3814,531
1,3814,532
2,3819,531
3,3819,532
4,3814,532
1,3820,531
2,3820,532
3,3833,531
4,3820,531
1,3820,532
2,3833,531
3,3833,533
4,3820,532
1,3834,532
2,3834,533
3,3839,532
4,3834,532
1,3834,533
2,3839,532
3,3839,533
4,3834,533
1,3841,532
2,3840,533
3,3848,532
4,3841,532
1,3840,533
2,3848,532
3,3848,533
4,3840,533
1,3849,532
2,3847,533
3,3852,535
4,3849,532
1,3847,533
2,3852,535
3,3850,536
4,3847,533
1,3853,536
2,3852,538
3,3856,540
4,3853,536
1,3852,538
2,3856,540
3,3855,541
4,3852,538
1,3858,542
2,3856,542
3,3866,550
4,3858,542
1,3856,542
2,3866,550
3,3865,551
4,3856,542
1,3867,551
2,3866,552
3,3871,555
4,3867,551
1,3866,552
2,3871,555
3,3869,555
4,3866,552
1,3872,555
2,3871,557
3,3880,564
4,3872,555
1,3871,557
2,3880,564
3,3879,565
4,3871,557
1,3882,565
2,3880,567
3,3885,568
4,3882,565
1,3880,567
2,3885,568
3,3884,570
4,3880,567
1,3886,570
2,3885,572
3,3894,578
4,3886,570
1,3885,572
2,3894,578
3,3893,579
4,3885,572
1,3894,578
2,3893,579
3,3895,578
4,3894,578
1,3893,579
2,3895,578
3,3894,579
4,3893,579
1,3896,578
2,3896,580
3,3901,578
4,3896,578
1,3896,580
2,3901,578
3,3901,581
4,3896,580
1,3902,579
2,3902,581
3,3915,581
4,3902,579
1,3902,581
2,3915,581
3,3914,583
4,3902,581
1,3916,581
2,3916,583
3,3921,582
4,3916,581
1,3916,583
2,3921,582
3,3921,584
4,3916,583
1,3923,582
2,3922,584
3,3935,584
4,3923,582
1,3922,584
2,3935,584
3,3935,586
4,3922,584
1,3936,585
2,3936,586
3,3941,585
4,3936,585
1,3936,586
2,3941,585
3,3941,587
4,3936,586
1,3943,585
2,3942,587
3,3955,588
4,3943,585
1,3942,587
2,3955,588
3,3955,589
4,3942,587
1,3956,588
2,3956,589
3,3961,588
4,3956,588
1,3956,589
2,3961,588
3,3961,590
4,3956,589
1,3963,588
2,3962,591
3,3974,591
4,3963,588
1,3962,591
2,3974,591
3,3974,592
4,3962,591
1,3976,591
2,3976,592
3,3981,591
4,3976,591
1,3976,592
2,3981,591
3,3981,593
4,3976,592
1,3983,591
2,3983,594
3,3994,594
4,3983,591
1,3983,594
2,3994,594
3,3994,595
4,3983,594
1,3997,594
2,3996,596
3,4001,595
4,3997,594
1,3996,596
2,4001,595
3,4001,597
4,3996,596
1,4003,595
2,4003,597
3,4014,597
4,4003,595
1,4003,597
2,4014,597
3,4014,598
4,4003,597
1,4017,597
2,4016,599
3,4021,598
4,4017,597
1,4016,599
2,4021,598
3,4020,600
4,4016,599
1,4023,598
2,4023,600
3,4035,600
4,4023,598
1,4023,600
2,4035,600
3,4034,602
4,4023,600
1,4037,601
2,4036,602
3,4041,601
4,4037,601
1,4036,602
2,4041,601
3,4041,603
4,4036,602
1,4043,601
2,4043,603
3,4055,603
4,4043,601
1,4043,603
2,4055,603
3,4054,605
4,4043,603
1,4054,603
2,4057,603
3,4056,598
4,4054,603
1,4057,603
2,4056,598
3,4057,598
4,4057,603
1,4056,596
2,4057,597
3,4058,585
4,4056,596
1,4057,597
2,4058,585
3,4060,585
4,4057,597
1,4059,583
2,4060,583
3,4060,578
4,4059,583
1,4060,583
2,4060,578
3,4061,578
4,4060,583
1,4060,576
2,4062,577
3,4062,565
4,4060,576
1,4062,577
2,4062,565
3,4064,565
4,4062,577
1,4063,563
2,4064,563
3,4063,558
4,4063,563
1,4064,563
2,4063,558
3,4065,558
4,4064,563
1,4063,557
2,4066,557
3,4066,545
4,4063,557
1,4066,557
2,4066,545
3,4068,545
4,4066,557
1,4066,543
2,4068,543
3,4067,539
4,4066,543
1,4068,543
2,4067,539
3,4070,539
4,4068,543
1,4070,538
2,4070,539
3,4082,538
4,4070,538
1,4070,539
2,4082,538
3,4082,540
4,4070,539
1,4084,538
2,4083,540
3,4089,539
4,4084,538
1,4083,540
2,4089,539
3,4089,540
4,4083,540
1,4090,539
2,4090,540
3,4103,539
4,4090,539
1,4090,540
2,4103,539
3,4103,541
4,4090,540
1,4104,539
2,4104,541
3,4109,539
4,4104,539
1,4104,541
2,4109,539
3,4109,541
4,4104,541
1,4111,539
2,4110,541
3,4122,539
4,4111,539
1,4110,541
2,4122,539
3,4122,541
4,4110,541
1,4124,539
2,4124,542
3,4129,539
4,4124,539
1,4124,542
2,4129,539
3,4129,542
4,4124,542
1,4131,539
2,4131,542
3,4142,540
4,4131,539
1,4131,542
2,4142,540
3,4142,542
4,4131,542
1,4145,540
2,4145,542
3,4149,540
4,4145,540
1,4145,542
2,4149,540
3,4149,542
4,4145,542
1,4151,540
2,4151,542
3,4163,541
4,4151,540
1,4151,542
2,4163,541
3,4163,542
4,4151,542
1,4165,541
2,4165,542
3,4169,541
4,4165,541
1,4165,542
2,4169,541
3,4169,542
4,4165,542
1,4172,541
2,4172,543
3,4183,542
4,4172,541
1,4172,543
2,4183,542
3,4183,543
4,4172,543
1,4185,542
2,4185,543
3,4190,542
4,4185,542
1,4185,543
2,4190,542
3,4190,543
4,4185,543
1,4191,542
2,4191,543
3,4204,542
4,4191,542
1,4191,543
2,4204,542
3,4204,544
4,4191,543
1,4205,542
2,4205,544
3,4210,542
4,4205,542
1,4205,544
2,4210,542
3,4210,544
4,4205,544
1,4212,542
2,4212,544
3,4224,542
4,4212,542
1,4212,544
2,4224,542
3,4224,545
4,4212,544
1,4226,542
2,4225,545
3,4231,543
4,4226,542
1,4225,545
2,4231,543
3,4231,545
4,4225,545
1,4232,543
2,4232,545
3,4244,543
4,4232,543
1,4232,545
2,4244,543
3,4244,545
4,4232,545
1,4246,543
2,4246,545
3,4250,544
4,4246,543
1,4246,545
2,4250,544
3,4250,545
4,4246,545
1,4253,544
2,4252,545
3,4264,544
4,4253,544
1,4252,545
2,4264,544
3,4264,545
4,4252,545
1,4266,544
2,4266,546
3,4271,544
4,4266,544
1,4266,546
2,4271,544
3,4271,546
4,4266,546
1,4273,544
2,4273,546
3,4285,545
4,4273,544
1,4273,546
2,4285,545
3,4284,546
4,4273,546
1,4287,545
2,4287,546
3,4291,545
4,4287,545
1,4287,546
2,4291,545
3,4291,547
4,4287,546
1,4293,545
2,4293,547
3,4305,545
4,4293,545
1,4293,547
2,4305,545
3,4305,547
4,4293,547
1,4306,545
2,4306,547
3,4311,545
4,4306,545
1,4306,547
2,4311,545
3,4311,547
4,4306,547
1,4313,545
2,4313,548
3,4325,546
4,4313,545
1,4313,548
2,4325,546
3,4325,548
4,4313,548
1,4327,546
2,4327,548
3,4332,546
4,4327,546
1,4327,548
2,4332,546
3,4332,548
4,4327,548
1,4333,546
2,4333,548
3,4346,547
4,4333,546
1,4333,548
2,4346,547
3,4346,549
4,4333,548
1,4347,547
2,4347,549
3,4352,547
4,4347,547
1,4347,549
2,4352,547
3,4352,549
4,4347,549
1,2651,558
2,2651,557
3,2652,556
4,2651,562
1,2654,559
2,2656,563
1,2657,559
2,2654,563
1,2659,558
2,2661,558
3,2660,560
4,2660,560
5,2660,561
6,2661,561
7,2661,562
8,2661,562
9,2660,563
10,2660,564
11,2660,564
12,2659,564
13,2658,563
14,2657,562
1,2664,558
2,2664,558
3,2663,559
4,2663,561
5,2663,562
6,2663,563
7,2663,564
8,2664,565
9,2664,565
10,2665,563
11,2666,562
12,2666,562
13,2666,560
14,2665,559
15,2665,558
16,2664,558
1,2669,559
2,2668,559
3,2667,560
4,2667,562
5,2667,562
6,2667,564
7,2667,565
8,2668,565
9,2669,565
10,2670,564
11,2670,563
12,2670,562
13,2670,561
14,2670,559
15,2669,559
1,2675,566
2,2678,561
3,2679,567
1,2677,565
2,2679,565
1,2684,563
2,2683,562
3,2683,562
4,2683,562
5,2682,562
6,2681,562
7,2680,562
8,2680,563
9,2680,565
10,2680,565
11,2680,566
12,2680,567
13,2681,567
14,2682,567
15,2683,567
16,2683,566
1,3960,576
2,3960,576
3,3961,575
4,3960,581
1,3964,578
2,3965,581
1,3966,578
2,3963,581
1,3968,576
2,3971,577
3,3969,578
4,3970,579
5,3970,580
6,3970,581
7,3970,581
8,3969,582
9,3968,582
10,3968,582
11,3967,581
12,3967,581
1,3974,577
2,3973,577
3,3972,578
4,3971,579
5,3971,580
6,3971,581
7,3971,582
8,3972,583
9,3973,583
10,3974,583
11,3974,582
12,3974,581
13,3974,580
14,3974,578
15,3974,578
16,3974,577
1,3978,578
2,3977,578
3,3977,578
4,3976,580
5,3976,581
6,3976,582
7,3976,583
8,3977,584
9,3978,584
10,3978,584
11,3978,583
12,3979,581
13,3979,581
14,3979,579
15,3979,578
16,3978,578
17,3978,578
1,3984,585
2,3987,579
3,3988,585
1,3985,583
2,3988,583
1,3993,581
2,3993,581
3,3992,581
4,3992,580
5,3991,580
6,3991,580
7,3990,581
8,3990,581
9,3989,582
10,3989,583
11,3989,585
12,3990,585
13,3990,586
14,3991,586
15,3992,585
16,3992,585
1,2631,562
2,2632,562
1,2634,562
2,2637,562
1,2638,562
2,2641,563
1,2643,563
2,2646,564
1,2647,564
2,2650,565
1,2651,565
2,2654,565
1,2656,565
2,2659,565
1,2660,566
2,2664,566
1,2665,567
2,2667,567
1,2669,567
2,2672,568
1,2674,568
2,2677,568
1,2678,568
2,2681,569
1,2683,569
2,2686,570
1,2687,570
2,2690,571
1,2691,571
2,2694,571
1,2696,572
2,2699,572
1,2700,572
2,2702,572
1,2702,569
2,2701,575
1,2631,558
2,2631,565
1,3940,580
2,3942,580
1,3943,580
2,3946,581
1,3948,581
2,3950,581
1,3951,581
2,3955,582
1,3956,582
2,3959,583
1,3961,583
2,3964,584
1,3965,584
2,3968,585
1,3969,585
2,3972,585
1,3974,585
2,3977,585
1,3978,586
2,3981,586
1,3983,587
2,3985,587
1,3987,588
2,3990,588
1,3991,588
2,3994,588
1,3996,588
2,3999,589
1,4001,589
2,4003,590
1,4004,590
2,4007,591
1,4009,591
2,4011,591
1,4011,588
2,4010,594
1,3941,577
2,3939,583
1,2569,499
2,2573,503
3,2568,500
4,2569,499
1,2568,499
2,2503,440
3,2497,440
1,2444,429
2,2444,429
3,2444,428
4,2443,428
5,2442,429
6,2442,430
7,2441,431
8,2441,433
9,2442,434
10,2442,434
11,2443,434
12,2444,434
13,2444,434
14,2444,433
15,2444,431
16,2444,431
17,2444,430
18,2443,430
19,2442,431
20,2441,433
1,2447,427
2,2447,428
3,2446,427
4,2447,427
5,2447,428
6,2447,429
7,2446,429
1,2448,427
2,2447,428
3,2447,427
4,2448,427
5,2448,428
6,2447,429
1,2449,430
2,2452,434
1,2452,430
2,2449,434
1,2455,434
2,2455,428
3,2453,433
4,2457,433
1,2458,427
2,2458,428
3,2458,427
4,2458,428
5,2458,429
1,2460,427
2,2460,428
3,2459,427
4,2460,427
5,2460,428
6,2460,429
7,2459,429
1,2466,434
2,2466,428
3,2468,428
4,2468,429
5,2469,429
6,2469,430
7,2469,430
8,2468,431
9,2466,431
1,2467,431
2,2469,434
1,2470,434
2,2470,428
3,2473,428
1,2470,431
2,2472,431
1,2470,434
2,2473,434
1,2475,434
2,2475,428
3,2476,428
4,2477,429
5,2478,430
6,2478,430
7,2478,432
8,2478,433
9,2477,434
10,2477,434
11,2476,434
12,2475,434
1,2480,428
2,2480,433
3,2480,434
4,2480,434
5,2481,434
6,2482,434
7,2483,434
8,2483,433
9,2483,428
1,2488,430
2,2487,429
3,2486,428
4,2486,428
5,2485,429
6,2484,430
7,2484,430
8,2484,432
9,2484,433
10,2485,434
11,2485,434
12,2486,434
13,2486,434
14,2487,434
15,2487,434
16,2488,433
1,2490,434
2,2490,428
3,2493,428
1,2490,431
2,2491,431
1,2490,434
2,2493,434
1,2493,434
2,2493,428
3,2496,428
4,2496,429
5,2496,430
6,2496,430
7,2496,431
8,2496,431
9,2493,431
1,2495,431
2,2496,434
1,2447,444
2,2447,438
3,2450,438
1,2447,441
2,2448,441
1,2447,444
2,2450,444
1,2453,438
2,2451,438
3,2450,441
4,2451,440
5,2452,440
6,2453,440
7,2453,441
8,2453,442
9,2453,443
10,2453,443
11,2453,444
12,2452,444
13,2451,444
14,2450,443
1,2457,438
2,2456,439
3,2455,440
4,2455,441
5,2455,442
6,2455,443
7,2456,444
8,2457,444
9,2457,444
10,2458,443
11,2458,442
12,2458,441
13,2458,440
14,2457,439
15,2457,438
1,2460,440
2,2460,439
3,2461,438
4,2461,444
1,2465,444
2,2467,438
3,2464,438
1,2469,438
2,2472,438
3,2470,440
4,2471,440
5,2471,441
6,2472,441
7,2472,442
8,2472,443
9,2472,443
10,2471,444
11,2470,444
12,2470,444
13,2469,444
14,2469,443
1,2476,439
2,2476,439
3,2475,438
4,2474,439
5,2473,440
6,2473,441
7,2473,442
8,2473,443
9,2474,444
10,2475,444
11,2476,444
12,2476,443
13,2476,443
14,2476,442
15,2476,441
16,2476,441
17,2475,440
18,2474,441
19,2473,441
20,2473,442
1,2478,443
2,2478,444
3,2478,443
1,2483,439
2,2482,438
3,2481,439
4,2480,440
5,2480,441
6,2480,442
7,2480,443
8,2481,444
9,2482,444
10,2483,444
11,2483,443
12,2483,443
13,2483,442
14,2483,441
15,2482,440
16,2481,441
17,2480,441
18,2480,442
1,2486,438
2,2485,439
3,2485,440
4,2485,440
5,2486,440
6,2486,441
7,2487,441
8,2487,442
9,2488,442
10,2488,443
11,2487,443
12,2487,444
13,2486,444
14,2486,444
15,2485,444
16,2485,443
17,2484,443
18,2484,442
19,2485,442
20,2485,441
21,2486,441
22,2486,440
23,2487,440
24,2487,440
25,2487,439
26,2486,438
27,2486,438
1,2492,439
2,2491,438
3,2490,438
4,2490,439
5,2490,440
6,2490,441
7,2490,442
8,2490,443
9,2490,444
10,2491,444
11,2492,444
12,2492,443
13,2493,443
14,2493,442
15,2492,441
16,2491,440
17,2490,440
18,2490,441
19,2490,441
20,2490,442
1,2495,438
2,2494,439
3,2494,440
4,2494,440
5,2495,440
6,2496,441
7,2496,441
8,2496,442
9,2496,443
10,2496,444
11,2496,444
12,2495,444
13,2494,444
14,2494,443
15,2493,443
16,2493,442
17,2494,442
18,2494,441
19,2495,441
20,2496,440
21,2496,440
22,2496,440
23,2496,439
24,2496,438
25,2495,438
1,2441,454
2,2441,448
3,2444,454
4,2444,448
1,2446,450
2,2447,449
3,2447,448
4,2448,448
5,2448,449
6,2449,449
7,2449,450
8,2449,450
9,2448,451
10,2446,454
11,2449,454
1,2451,454
2,2453,448
3,2450,448
1,2456,448
2,2456,449
3,2455,449
4,2455,450
5,2456,450
6,2457,451
7,2457,451
8,2458,452
9,2458,453
10,2458,454
11,2457,454
12,2456,454
13,2455,453
14,2455,452
15,2456,451
16,2457,451
17,2457,450
18,2458,450
19,2458,450
20,2458,449
21,2457,448
22,2456,448
1,2462,454
2,2462,448
3,2460,452
4,2463,452
1,2467,454
2,2467,448
3,2464,452
4,2467,452
1,2470,448
2,2469,449
3,2469,450
4,2469,450
5,2470,450
6,2470,451
7,2471,451
8,2472,452
9,2472,453
10,2471,454
11,2470,454
12,2470,454
13,2469,454
14,2469,453
15,2469,452
16,2470,451
17,2470,451
18,2471,450
19,2472,450
20,2472,449
21,2471,449
22,2470,448
23,2470,448
1,2473,448
2,2476,448
3,2475,450
4,2476,450
5,2476,451
6,2476,451
7,2476,452
8,2476,453
9,2476,453
10,2476,454
11,2475,454
12,2474,454
13,2473,454
14,2473,453
1,2478,453
2,2478,454
3,2478,453
1,2481,448
2,2480,449
3,2480,450
4,2480,450
5,2481,450
6,2482,451
7,2483,451
8,2483,452
9,2483,452
10,2483,453
11,2483,453
12,2483,454
13,2482,454
14,2481,454
15,2480,454
16,2480,453
17,2480,452
18,2480,451
19,2481,451
20,2483,450
21,2483,450
22,2483,449
23,2482,448
24,2481,448
1,2486,454
2,2486,448
3,2484,452
4,2488,452
1,2490,450
2,2490,449
3,2490,448
4,2491,448
5,2492,449
6,2492,450
7,2492,450
8,2491,451
9,2489,454
10,2493,454
1,2495,448
2,2494,449
3,2494,450
4,2493,451
5,2493,452
6,2494,453
7,2494,454
8,2495,454
9,2496,454
10,2496,454
11,2496,453
12,2496,452
13,2496,451
14,2496,450
15,2496,449
16,2496,448
17,2495,448
1,141,263
2,142,263
3,143,262
4,143,268
1,147,262
2,146,262
3,145,263
4,145,264
5,145,265
6,146,266
7,146,267
8,147,268
9,147,268
10,147,267
11,148,266
12,148,265
13,148,264
14,148,263
15,147,262
16,147,262
1,151,262
2,151,262
3,150,263
4,150,264
5,150,265
6,150,266
7,151,267
8,151,267
9,152,267
10,153,266
11,153,265
12,153,264
13,153,263
14,152,262
15,151,262
1,154,263
2,154,267
1,154,265
2,155,264
3,156,263
4,157,263
5,157,264
6,157,265
7,157,267
1,157,265
2,157,264
3,158,263
4,159,263
5,160,264
6,160,265
7,160,267
1,161,263
2,161,267
1,161,265
2,162,264
3,163,263
4,164,263
5,164,264
6,164,265
7,164,267
1,164,265
2,164,264
3,165,263
4,166,263
5,166,264
6,167,265
7,167,267
1,173,263
2,173,266
3,174,267
4,174,267
5,175,267
6,176,266
1,176,263
2,176,267
1,177,267
2,177,261
3,180,261
4,180,262
5,180,263
6,180,263
7,180,264
8,180,265
9,177,265
1,181,261
2,183,267
3,185,261
1,190,263
2,189,263
3,189,262
4,188,261
5,187,261
6,187,262
7,187,263
8,186,263
9,186,265
10,187,266
11,187,266
12,187,267
13,187,267
14,188,267
15,189,267
16,189,266
17,190,266
1,196,267
2,196,261
3,198,261
4,199,262
5,199,263
6,199,263
7,199,264
8,198,264
9,196,264
1,200,261
2,200,267
1,203,267
2,203,261
3,204,261
4,205,262
5,206,263
6,206,263
7,205,264
8,204,264
9,203,264
1,207,267
2,207,261
3,210,261
1,207,264
2,209,264
1,207,267
2,210,267
1,1258,300
2,1258,300
3,1259,299
4,1259,305
1,1263,299
2,1262,299
3,1262,300
4,1261,302
5,1261,302
6,1262,304
7,1262,305
8,1263,305
9,1264,305
10,1264,305
11,1264,304
12,1264,302
13,1264,302
14,1264,300
15,1264,299
16,1264,299
17,1263,299
1,1268,299
2,1267,299
3,1267,300
4,1266,302
5,1266,302
6,1267,304
7,1267,305
8,1268,305
9,1268,305
10,1268,305
11,1269,304
12,1269,302
13,1269,302
14,1269,300
15,1268,299
16,1268,299
1,1271,302
2,1271,305
1,1271,302
2,1271,302
3,1272,302
4,1273,302
5,1274,302
6,1274,305
1,1274,302
2,1274,302
3,1275,302
4,1276,302
5,1276,302
6,1276,305
1,1277,302
2,1277,305
1,1277,302
2,1278,302
3,1279,302
4,1280,302
5,1281,302
6,1281,305
1,1281,302
2,1281,302
3,1281,302
4,1282,302
5,1283,302
6,1283,302
7,1283,305
1,1289,302
2,1289,304
3,1290,305
4,1290,305
5,1291,305
6,1291,305
7,1292,304
1,1292,302
2,1292,305
1,1294,305
2,1294,299
3,1296,299
4,1297,299
5,1297,300
6,1297,302
7,1297,302
8,1296,302
9,1294,302
1,1297,299
2,1300,305
3,1301,299
1,1306,301
2,1305,300
3,1305,299
4,1304,299
5,1304,299
6,1303,300
7,1303,301
8,1302,302
9,1302,303
10,1303,304
11,1303,305
12,1304,305
13,1304,305
14,1304,305
15,1305,305
16,1306,304
1,1312,305
2,1312,299
3,1314,299
4,1315,299
5,1315,300
6,1315,302
7,1315,302
8,1314,302
9,1312,302
1,1317,299
2,1317,305
1,1319,305
2,1319,299
3,1320,299
4,1321,299
5,1322,300
6,1322,302
7,1321,302
8,1320,302
9,1319,302
1,1323,305
2,1323,299
3,1327,299
1,1323,302
2,1325,302
1,1323,305
2,1327,305
1,2227,332
2,2228,332
3,2229,332
4,2229,337
1,2233,332
2,2232,332
3,2232,332
4,2231,334
5,2231,335
6,2232,336
7,2232,337
8,2233,337
9,2233,337
10,2234,337
11,2234,336
12,2235,335
13,2235,334
14,2234,332
15,2234,332
16,2233,332
17,2233,332
1,2237,332
2,2237,332
3,2237,332
4,2236,334
5,2236,335
6,2237,336
7,2237,337
8,2237,338
9,2238,338
10,2239,337
11,2239,336
12,2239,335
13,2239,334
14,2239,332
15,2239,332
16,2238,332
17,2237,332
1,2241,333
2,2240,338
1,2241,335
2,2241,334
3,2242,333
4,2243,333
5,2243,334
6,2243,335
7,2243,338
1,2243,335
2,2244,334
3,2245,334
4,2246,334
5,2246,335
6,2246,338
1,2247,334
2,2247,338
1,2247,335
2,2248,334
3,2249,334
4,2250,334
5,2250,335
6,2250,338
1,2250,335
2,2251,334
3,2252,334
4,2253,334
5,2253,335
6,2253,338
1,2260,334
2,2259,337
3,2260,338
4,2260,338
5,2261,338
6,2262,337
1,2262,334
2,2262,338
1,2263,338
2,2263,332
3,2266,332
4,2266,332
5,2266,333
6,2266,334
7,2266,335
8,2266,335
9,2263,335
1,2268,332
2,2270,338
3,2271,332
1,2276,334
2,2276,333
3,2275,332
4,2274,332
5,2273,332
6,2273,333
7,2273,334
8,2272,335
9,2272,336
10,2273,337
11,2273,338
12,2273,338
13,2274,338
14,2275,338
15,2276,337
1,2282,338
2,2282,332
3,2284,332
4,2285,332
5,2285,333
6,2285,334
7,2285,335
8,2285,335
9,2284,335
10,2282,335
1,2286,332
2,2286,338
1,2289,338
2,2289,332
3,2291,332
4,2291,333
5,2292,333
6,2292,334
7,2292,335
8,2292,335
9,2291,335
10,2290,335
11,2289,335
1,2293,338
2,2293,332
3,2296,332
1,2293,335
2,2295,335
1,2293,338
2,2296,338
1,3151,501
2,3151,501
3,3152,500
4,3152,506
1,3157,500
2,3155,500
3,3155,503
4,3155,503
5,3156,503
6,3157,503
7,3157,503
8,3157,503
9,3158,504
10,3158,505
11,3157,506
12,3157,506
13,3157,506
14,3156,506
15,3155,506
16,3155,506
17,3154,505
1,3160,500
2,3160,501
3,3160,502
4,3160,503
5,3159,504
6,3160,506
7,3160,506
8,3160,506
9,3161,506
10,3162,506
11,3162,506
12,3163,504
13,3163,503
14,3162,502
15,3162,501
16,3161,500
17,3160,500
1,3164,503
2,3164,506
1,3164,504
2,3165,503
3,3165,503
4,3166,503
5,3166,503
6,3166,504
7,3166,506
1,3166,504
2,3167,503
3,3168,503
4,3169,503
5,3169,504
6,3169,507
1,3171,503
2,3170,507
1,3171,504
2,3172,503
3,3173,503
4,3173,503
5,3173,504
6,3173,507
1,3173,504
2,3174,503
