xmin,ymin,xmax,ymax,Text 
10,2355,1644
11,2353,1646
12,2351,1648
13,2340,1657
14,2355,1657
1,2374,1657
2,2374,1638
3,2362,1651
4,2379,1651
1,2400,1645
2,2399,1647
3,2397,1650
4,2393,1650
5,2392,1650
6,2388,1650
7,2386,1647
8,2385,1645
9,2385,1644
10,2386,1641
11,2388,1639
12,2392,1638
13,2393,1638
14,2397,1639
15,2399,1641
16,2400,1645
17,2400,1650
18,2399,1653
19,2397,1657
20,2393,1657
21,2391,1657
22,2388,1657
23,2386,1655
1,2414,1638
2,2410,1639
3,2409,1641
4,2409,1643
5,2410,1645
6,2412,1646
7,2417,1647
8,2421,1647
9,2423,1650
10,2424,1651
11,2424,1653
12,2423,1656
13,2421,1657
14,2418,1657
15,2414,1657
16,2410,1657
17,2409,1656
18,2408,1653
19,2408,1651
20,2409,1650
21,2411,1647
22,2414,1647
23,2419,1646
24,2421,1645
25,2423,1643
26,2423,1641
27,2421,1639
28,2418,1638
29,2414,1638
1,1781,3476
2,1894,3136
3,2091,3202
4,2228,3476
1,3147,24
2,3146,28
3,3133,24
1,492,2366
2,683,1791
3,829,1351
4,982,1403
5,1673,1633
6,1340,2633
7,838,2466
8,723,2429
9,607,2396
10,492,2366
1,988,1959
2,988,1958
3,989,1956
4,990,1955
5,992,1954
6,997,1954
7,999,1955
8,1000,1956
9,1001,1958
10,1001,1959
11,1000,1962
12,998,1964
13,987,1973
14,1002,1973
1,1015,1954
2,1011,1955
3,1011,1957
4,1011,1959
5,1011,1960
6,1014,1962
7,1018,1962
8,1022,1963
9,1024,1965
10,1025,1967
11,1025,1969
12,1024,1972
13,1023,1972
14,1020,1973
15,1015,1973
16,1011,1972
17,1011,1972
18,1009,1969
19,1009,1967
20,1011,1965
21,1013,1963
22,1016,1962
23,1021,1962
24,1023,1960
25,1024,1959
26,1024,1957
27,1023,1955
28,1020,1954
29,1015,1954
1,1032,1958
2,1034,1957
3,1038,1954
4,1038,1973
1,1051,1965
2,1070,1965
1,1080,1958
2,1082,1957
3,1086,1954
4,1086,1973
1,1100,1954
2,1113,1954
3,1106,1962
4,1110,1962
5,1112,1962
6,1113,1963
7,1114,1966
8,1114,1968
9,1113,1970
10,1110,1972
11,1107,1973
12,1103,1973
13,1100,1972
14,1099,1972
15,1098,1969
1,1132,1973
2,1132,1954
3,1120,1967
4,1138,1967
1,1157,1957
2,1156,1955
3,1153,1954
4,1150,1954
5,1147,1955
6,1145,1958
7,1143,1962
8,1143,1967
9,1145,1970
10,1147,1972
11,1150,1973
12,1151,1973
13,1155,1972
14,1157,1970
15,1158,1968
16,1158,1967
17,1157,1964
18,1155,1962
19,1151,1962
20,1150,1962
21,1147,1962
22,1145,1964
23,1143,1967
1,1169,1222
2,1264,934
3,1632,1057
4,1537,1344
5,1169,1222
1,1307,1106
2,1307,1105
3,1307,1103
4,1309,1102
5,1311,1101
6,1316,1101
7,1318,1102
8,1319,1103
9,1320,1105
10,1320,1107
11,1319,1108
12,1317,1111
13,1305,1121
14,1321,1121
1,1333,1101
2,1330,1102
3,1329,1104
4,1329,1106
5,1330,1108
6,1333,1108
7,1337,1110
8,1340,1111
9,1343,1112
10,1344,1114
11,1344,1117
12,1343,1119
13,1342,1120
14,1338,1121
15,1333,1121
16,1330,1120
17,1329,1119
18,1328,1117
19,1328,1114
20,1329,1112
21,1331,1111
22,1335,1110
23,1340,1108
24,1342,1108
25,1343,1106
26,1343,1104
27,1342,1102
28,1338,1101
29,1333,1101
1,1351,1105
2,1353,1104
3,1356,1101
4,1356,1121
1,1369,1112
2,1389,1112
1,1399,1105
2,1401,1104
3,1404,1101
4,1404,1121
1,1416,1101
2,1432,1101
3,1421,1121
1,1454,1108
2,1453,1111
3,1451,1112
4,1447,1113
5,1446,1113
6,1443,1112
7,1441,1111
8,1439,1108
9,1439,1107
10,1441,1104
11,1443,1102
12,1446,1101
13,1447,1101
14,1451,1102
15,1453,1104
16,1454,1108
17,1454,1112
18,1453,1117
19,1451,1120
20,1447,1121
21,1445,1121
22,1442,1120
23,1441,1117
1,1469,1101
2,1465,1102
3,1463,1105
4,1462,1110
5,1462,1112
6,1463,1117
7,1465,1120
8,1469,1121
9,1471,1121
10,1475,1120
11,1477,1117
12,1478,1112
13,1478,1110
14,1477,1105
15,1475,1102
16,1471,1101
17,1469,1101
1,32,791
2,39,661
3,151,669
4,262,680
5,374,693
6,424,700
7,416,758
8,377,1012
9,344,1008
10,237,994
11,130,983
12,32,977
1,129,803
2,129,802
3,130,801
4,131,799
5,134,799
6,138,799
7,141,799
8,141,801
9,143,802
10,143,804
11,141,806
12,139,808
13,128,818
14,144,818
1,156,799
2,153,799
3,152,802
4,152,803
5,153,805
6,155,806
7,160,807
8,163,808
9,165,809
10,167,812
11,167,814
12,165,816
13,164,817
14,160,818
15,156,818
16,153,817
17,152,816
18,151,814
19,151,812
20,152,809
21,154,808
22,157,807
23,162,806
24,164,805
25,165,803
26,165,802
27,164,799
28,160,799
29,156,799
1,174,802
2,176,802
3,179,799
4,179,818
1,191,809
2,212,809
1,221,802
2,223,802
3,226,799
4,226,818
1,239,799
2,255,799
3,244,818
1,276,805
2,275,808
3,273,809
4,270,811
5,269,811
6,266,809
7,263,808
8,262,805
9,262,804
10,263,802
11,266,799
12,269,799
13,270,799
14,273,799
15,275,802
16,276,805
17,276,809
18,275,814
19,273,817
20,270,818
21,268,818
22,264,817
23,263,815
1,298,802
2,297,799
3,294,799
4,292,799
5,288,799
6,285,802
7,285,807
8,285,812
9,285,815
10,288,817
11,292,818
12,292,818
13,296,817
14,298,815
15,299,812
16,299,812
17,298,808
18,296,807
19,292,806
20,292,806
21,288,807
22,285,808
23,285,812
1,32,660
2,39,661
3,32,791
1,39,661
2,49,371
3,121,375
4,237,384
5,353,397
6,468,414
7,424,700
8,374,693
9,262,680
10,151,669
11,39,661
1,160,502
2,160,501
3,160,499
4,161,499
5,164,497
6,168,497
7,170,499
8,172,499
9,173,501
10,173,503
11,172,505
12,170,507
13,158,516
14,174,516
1,187,497
2,183,499
3,182,500
4,182,502
5,183,504
6,186,505
7,190,506
8,193,506
9,196,509
10,197,510
11,197,513
12,196,515
13,194,516
14,191,516
15,187,516
16,183,516
17,182,515
18,181,513
19,181,510
20,182,509
21,184,506
22,188,506
23,192,505
24,194,504
25,196,502
26,196,500
27,194,499
28,191,497
29,187,497
1,203,501
2,206,500
3,210,497
4,210,516
1,222,509
2,243,509
1,252,501
2,253,500
3,257,497
4,257,516
1,269,497
2,285,497
3,274,516
1,307,504
2,306,506
3,304,509
4,300,509
5,299,509
6,295,509
7,293,506
8,292,504
9,292,503
10,293,500
11,295,499
12,299,497
13,300,497
14,304,499
15,306,500
16,307,504
17,307,509
18,306,513
19,304,516
20,300,516
21,298,516
22,295,516
23,293,514
1,315,497
2,331,497
3,319,516
1,32,370
2,49,371
3,39,661
4,32,660
1,896,815
2,992,528
3,1034,540
4,1146,575
5,1255,612
6,1360,647
7,1264,934
8,1156,899
9,1110,882
10,1003,848
11,896,815
1,1034,697
2,1034,697
3,1035,695
4,1036,694
5,1038,693
6,1043,693
7,1045,694
8,1046,695
9,1047,697
10,1047,698
11,1046,700
12,1044,703
13,1033,712
14,1048,712
1,1061,693
2,1057,694
3,1057,696
4,1057,697
5,1057,700
6,1060,700
7,1064,701
8,1068,702
9,1070,704
10,1071,706
11,1071,708
12,1070,710
13,1069,711
14,1066,712
15,1061,712
16,1057,711
17,1057,710
18,1055,708
19,1055,706
20,1057,704
21,1059,702
22,1062,701
23,1067,700
24,1069,700
25,1070,697
26,1070,696
27,1069,694
28,1066,693
29,1061,693
1,1078,697
2,1080,696
3,1084,693
4,1084,712
1,1097,704
2,1116,704
1,1126,697
2,1128,696
3,1132,693
4,1132,712
1,1144,693
2,1160,693
3,1149,712
1,1182,700
2,1180,702
3,1178,704
4,1175,705
5,1173,705
6,1170,704
7,1168,702
8,1166,700
9,1166,698
10,1168,696
11,1170,694
12,1173,693
13,1175,693
14,1178,694
15,1180,696
16,1182,700
17,1182,704
18,1180,708
19,1178,711
20,1175,712
21,1172,712
22,1169,711
23,1168,710
1,1191,697
2,1191,697
3,1192,695
4,1193,694
5,1195,693
6,1199,693
7,1202,694
8,1203,695
9,1204,697
10,1204,698
11,1203,700
12,1201,703
13,1189,712
14,1205,712
1,3133,24
2,3146,28
3,3069,258
4,2610,105
5,2637,24
1,2783,33
2,2783,32
3,2785,30
4,2785,29
5,2788,29
6,2792,29
7,2795,29
8,2796,30
9,2797,32
10,2797,34
11,2796,36
12,2794,39
13,2782,48
14,2798,48
1,2811,29
2,2808,29
3,2806,31
4,2806,33
5,2808,35
6,2810,36
7,2814,36
8,2818,38
9,2820,39
10,2821,41
11,2821,44
12,2820,46
13,2818,46
14,2815,48
15,2811,48
16,2808,46
17,2806,46
18,2805,44
19,2805,41
20,2806,39
21,2808,38
22,2812,36
23,2816,36
24,2818,35
25,2820,33
26,2820,31
27,2818,29
28,2815,29
29,2811,29
1,2828,32
2,2830,31
3,2834,29
4,2834,48
1,2846,39
2,2867,39
1,2875,32
2,2877,31
3,2881,29
4,2881,48
1,2896,29
2,2908,29
3,2902,36
4,2905,36
5,2907,36
6,2908,38
7,2910,40
8,2910,42
9,2908,45
10,2906,46
11,2903,48
12,2900,48
13,2896,46
14,2895,46
15,2894,44
1,2922,29
2,2919,29
3,2917,31
4,2917,33
5,2919,35
6,2921,36
7,2926,36
8,2929,38
9,2931,39
10,2933,41
11,2933,44
12,2931,46
13,2930,46
14,2927,48
15,2922,48
16,2919,46
17,2917,46
18,2917,44
19,2917,41
20,2917,39
21,2920,38
22,2923,36
23,2928,36
24,2930,35
25,2931,33
26,2931,31
27,2930,29
28,2927,29
29,2922,29
1,2945,29
2,2941,29
3,2940,31
4,2940,33
5,2941,35
6,2943,36
7,2948,36
8,2952,38
9,2954,39
10,2955,41
11,2955,44
12,2954,46
13,2953,46
14,2950,48
15,2945,48
16,2941,46
17,2940,46
18,2939,44
19,2939,41
20,2940,39
21,2943,38
22,2946,36
23,2950,36
24,2953,35
25,2954,33
26,2954,31
27,2953,29
28,2950,29
29,2945,29
1,2457,565
2,2533,335
3,2993,488
4,2917,718
5,2457,565
1,2631,493
2,2631,492
3,2631,490
4,2633,489
5,2635,489
6,2640,489
7,2642,489
8,2643,490
9,2644,492
10,2644,494
11,2643,496
12,2641,499
13,2629,507
14,2645,507
1,2657,489
2,2654,489
3,2653,491
4,2653,493
5,2654,495
6,2657,496
7,2661,496
8,2664,497
9,2667,499
10,2668,501
11,2668,504
12,2667,506
13,2666,506
14,2662,507
15,2657,507
16,2654,506
17,2653,506
18,2652,504
19,2652,501
20,2653,499
21,2655,497
22,2659,496
23,2664,496
24,2666,495
25,2667,493
26,2667,491
27,2666,489
28,2662,489
29,2657,489
1,2675,492
2,2677,491
3,2680,489
4,2680,507
1,2693,499
2,2713,499
1,2723,492
2,2725,491
3,2728,489
4,2728,507
1,2743,489
2,2756,489
3,2749,496
4,2752,496
5,2754,496
6,2756,497
7,2756,500
8,2756,502
9,2756,505
10,2753,506
11,2749,507
12,2746,507
13,2743,506
14,2742,506
15,2740,504
1,2769,489
2,2766,489
3,2765,491
4,2765,493
5,2766,495
6,2768,496
7,2772,496
8,2775,497
9,2778,499
10,2779,501
11,2779,504
12,2778,506
13,2777,506
14,2773,507
15,2769,507
16,2766,506
17,2765,506
18,2763,504
19,2763,501
20,2765,499
21,2767,497
22,2770,496
23,2775,496
24,2777,495
25,2778,493
26,2778,491
27,2777,489
28,2773,489
29,2769,489
1,2800,491
2,2798,489
3,2795,489
4,2793,489
5,2789,489
6,2787,492
7,2786,496
8,2786,501
9,2787,505
10,2789,506
11,2793,507
12,2794,507
13,2798,506
14,2800,505
15,2801,502
16,2801,501
17,2800,499
18,2798,496
19,2794,496
20,2793,496
21,2789,496
22,2787,499
23,2786,501
1,32,2583
2,89,2591
3,162,2604
4,234,2618
5,307,2633
6,378,2650
7,450,2667
8,522,2686
9,593,2706
10,634,2719
11,683,2810
12,552,3476
1,32,3076
2,33,3076
1,43,3070
2,43,3069
3,45,3067
4,45,3066
5,48,3065
6,52,3065
7,55,3066
8,55,3067
9,57,3069
10,57,3070
11,55,3073
12,53,3075
13,42,3084
14,58,3084
1,78,3065
2,67,3065
3,66,3074
4,67,3073
5,71,3072
6,74,3072
7,78,3073
8,80,3074
9,81,3077
10,81,3079
11,80,3082
12,78,3084
13,74,3084
14,71,3084
15,67,3084
16,66,3083
17,65,3080
1,95,3065
2,91,3066
3,88,3069
4,88,3074
5,88,3076
6,88,3080
7,91,3084
8,95,3084
9,97,3084
10,100,3084
11,102,3080
12,104,3076
13,104,3074
14,102,3069
15,100,3066
16,97,3065
17,95,3065
1,125,3072
2,124,3074
3,121,3076
4,118,3077
5,117,3077
6,114,3076
7,111,3074
8,111,3072
9,111,3070
10,111,3068
11,114,3066
12,117,3065
13,118,3065
14,121,3066
15,124,3068
16,125,3072
17,125,3076
18,124,3080
19,121,3084
20,118,3084
21,116,3084
22,112,3084
23,111,3082
1,495,1750
2,602,1290
3,627,1296
4,729,1322
5,829,1351
6,683,1791
7,495,1750
1,568,1507
2,568,1505
3,568,1504
4,570,1503
5,572,1502
6,577,1502
7,579,1503
8,580,1504
9,581,1505
10,581,1508
11,580,1509
12,578,1512
13,566,1522
14,582,1522
1,594,1502
2,591,1503
3,590,1505
4,590,1507
5,591,1509
6,594,1509
7,598,1510
8,601,1512
9,604,1513
10,605,1515
11,605,1518
12,604,1519
13,603,1520
14,599,1522
15,594,1522
16,591,1520
17,590,1519
18,589,1518
19,589,1515
20,590,1513
21,592,1512
22,596,1510
23,601,1509
24,603,1509
25,604,1507
26,604,1505
27,603,1503
28,599,1502
29,594,1502
1,611,1505
2,614,1505
3,617,1502
4,617,1522
1,630,1513
2,650,1513
1,660,1505
2,662,1505
3,665,1502
4,665,1522
1,680,1502
2,693,1502
3,686,1509
4,689,1509
5,691,1510
6,693,1512
7,693,1514
8,693,1516
9,693,1519
10,690,1520
11,686,1522
12,683,1522
13,680,1520
14,679,1519
15,677,1518
1,715,1509
2,714,1512
3,712,1513
4,708,1514
5,707,1514
6,703,1513
7,701,1512
8,700,1509
9,700,1508
10,701,1505
11,703,1503
12,707,1502
13,708,1502
14,712,1503
15,714,1505
16,715,1509
17,715,1513
18,714,1518
19,712,1520
20,708,1522
21,706,1522
22,703,1520
23,701,1519
1,738,1509
2,736,1512
3,734,1513
4,731,1514
5,730,1514
6,726,1513
7,724,1512
8,723,1509
9,723,1508
10,724,1505
11,726,1503
12,730,1502
13,731,1502
14,734,1503
15,736,1505
16,738,1509
17,738,1513
18,736,1518
19,734,1520
20,731,1522
21,729,1522
22,726,1520
23,724,1519
1,552,3476
2,683,2810
3,634,2719
4,735,2751
5,885,2801
6,796,2852
7,673,3476
1,302,1708
2,378,1246
3,397,1249
4,500,1269
5,602,1290
6,495,1750
7,302,1708
1,358,1464
2,358,1463
3,359,1462
4,360,1460
5,362,1459
6,367,1459
7,369,1460
8,371,1462
9,371,1463
10,371,1465
11,371,1467
12,368,1469
13,357,1479
14,373,1479
1,385,1459
2,382,1460
3,381,1463
4,381,1464
5,382,1466
6,384,1467
7,388,1468
8,392,1469
9,394,1471
10,395,1473
11,395,1475
12,394,1477
13,393,1478
14,390,1479
15,385,1479
16,382,1478
17,381,1477
18,380,1475
19,380,1473
20,381,1471
21,383,1469
22,387,1468
23,390,1467
24,393,1466
25,394,1464
26,394,1463
27,393,1460
28,390,1459
29,385,1459
1,402,1463
2,404,1463
3,408,1459
4,408,1479
1,420,1471
2,441,1471
1,450,1463
2,452,1463
3,456,1459
4,456,1479
1,470,1459
2,482,1459
3,476,1467
4,479,1467
5,482,1468
6,482,1469
7,484,1472
8,484,1473
9,482,1476
10,480,1478
11,477,1479
12,474,1479
13,470,1478
14,469,1477
15,468,1475
1,505,1466
2,505,1469
3,502,1471
4,499,1472
5,498,1472
6,494,1471
7,492,1469
8,491,1466
9,491,1465
10,492,1463
11,494,1460
12,498,1459
13,499,1459
14,502,1460
15,505,1463
16,505,1466
17,505,1471
18,505,1475
19,502,1478
20,499,1479
21,496,1479
22,493,1478
23,492,1476
1,519,1459
2,515,1460
3,515,1463
4,515,1464
5,515,1466
6,518,1467
7,522,1468
8,526,1469
9,528,1471
10,529,1473
11,529,1475
12,528,1477
13,527,1478
14,524,1479
15,519,1479
16,515,1478
17,515,1477
18,513,1475
19,513,1473
20,515,1471
21,517,1469
22,520,1468
23,525,1467
24,527,1466
25,528,1464
26,528,1463
27,527,1460
28,524,1459
29,519,1459
1,32,1669
2,251,1697
3,302,1708
4,495,1750
5,683,1791
6,492,2366
7,436,2352
8,381,2340
9,326,2327
10,271,2317
11,216,2306
12,160,2296
13,98,2286
14,38,2277
15,32,2276
1,32,1968
2,41,1968
1,50,1961
2,52,1960
3,55,1957
4,55,1976
1,70,1957
2,82,1957
3,76,1965
4,79,1965
5,82,1966
6,82,1966
7,84,1969
8,84,1971
9,82,1974
10,81,1976
11,77,1976
12,74,1976
13,70,1976
14,69,1975
15,68,1972
1,105,1957
2,93,1957
3,91,1966
4,93,1965
5,96,1963
6,100,1963
7,103,1965
8,105,1966
9,107,1969
10,107,1971
11,105,1974
12,103,1976
13,100,1976
14,96,1976
15,93,1976
16,91,1975
17,91,1972
1,115,1957
2,128,1957
3,121,1965
4,124,1965
5,127,1966
6,128,1966
7,129,1969
8,129,1971
9,128,1974
10,126,1976
11,122,1976
12,119,1976
13,115,1976
14,114,1975
15,113,1972
1,800,1103
2,882,858
3,896,815
4,1003,848
5,1110,882
6,1156,899
7,1264,934
8,1169,1222
9,1057,1185
10,1006,1167
11,903,1134
12,800,1103
1,938,985
2,938,984
3,939,983
4,940,982
5,942,980
6,947,980
7,949,982
8,951,983
9,952,984
10,952,986
11,951,988
12,949,990
13,937,999
14,953,999
1,965,980
2,962,982
3,961,983
4,961,985
5,962,987
6,964,988
7,969,989
8,972,989
9,975,992
10,975,993
11,975,996
12,975,998
13,973,999
14,970,999
15,965,999
16,962,999
17,961,998
18,959,996
19,959,993
20,961,992
21,963,989
22,966,989
23,971,988
24,973,987
25,975,985
26,975,983
27,973,982
28,970,980
29,965,980
1,982,984
2,985,983
3,988,980
4,988,999
1,1001,992
2,1021,992
1,1030,984
2,1032,983
3,1036,980
4,1036,999
1,1048,980
2,1064,980
3,1053,999
1,1086,987
2,1084,989
3,1082,992
4,1079,992
5,1077,992
6,1074,992
7,1072,989
8,1071,987
9,1071,986
10,1072,983
11,1074,982
12,1077,980
13,1079,980
14,1082,982
15,1084,983
16,1086,987
17,1086,992
18,1084,996
19,1082,999
20,1079,999
21,1077,999
22,1074,999
23,1072,997
1,1093,984
2,1096,983
3,1100,980
4,1100,999
1,377,1012
2,416,758
3,525,775
4,635,798
5,650,801
6,758,825
7,867,854
8,882,858
9,800,1103
10,798,1103
11,694,1075
12,589,1052
13,483,1031
14,377,1012
1,535,897
2,535,896
3,536,894
4,537,893
5,539,892
6,544,892
7,546,893
8,548,894
9,548,896
10,548,897
11,548,900
12,545,902
13,534,911
14,550,911
1,562,892
2,559,893
3,558,895
4,558,897
5,559,898
6,561,900
7,565,900
8,569,901
9,571,903
10,572,905
11,572,907
12,571,910
13,570,910
14,567,911
15,562,911
16,559,910
17,558,910
18,557,907
19,557,905
20,558,903
21,560,901
22,564,900
23,568,900
24,570,898
25,571,897
26,571,895
27,570,893
28,567,892
29,562,892
1,579,896
2,581,895
3,585,892
4,585,911
1,597,903
2,618,903
1,627,896
2,629,895
3,633,892
4,633,911
1,645,892
2,661,892
3,650,911
1,683,898
2,682,901
3,680,903
4,676,904
5,675,904
6,671,903
7,669,901
8,668,898
9,668,897
10,669,895
11,671,893
12,675,892
13,676,892
14,680,893
15,682,895
16,683,898
17,683,903
18,682,907
19,680,910
20,676,911
21,673,911
22,670,910
23,669,909
1,693,892
2,706,892
3,699,900
4,702,900
5,704,900
6,706,901
7,706,904
8,706,906
9,706,909
10,703,910
11,699,911
12,696,911
13,693,910
14,692,910
15,690,907
1,673,3476
2,796,2852
3,885,2801
4,1894,3136
5,1781,3476
1,1159,3432
2,1159,3432
3,1159,3430
4,1161,3429
5,1163,3428
6,1167,3428
7,1169,3429
8,1171,3430
9,1172,3432
10,1172,3433
11,1171,3435
12,1169,3438
13,1157,3447
14,1173,3447
1,1185,3428
2,1182,3429
3,1181,3431
4,1181,3432
5,1182,3435
6,1185,3435
7,1189,3436
8,1192,3437
9,1195,3439
10,1196,3441
11,1196,3443
12,1195,3445
13,1194,3446
14,1190,3447
15,1185,3447
16,1182,3446
17,1181,3445
18,1180,3443
19,1180,3441
20,1181,3439
21,1183,3437
22,1187,3436
23,1192,3435
24,1194,3435
25,1195,3432
26,1195,3431
27,1194,3429
28,1190,3428
29,1185,3428
1,1202,3432
2,1205,3431
3,1208,3428
4,1208,3447
1,1221,3439
2,1241,3439
1,1251,3432
2,1251,3432
3,1253,3430
4,1254,3429
5,1256,3428
6,1261,3428
7,1263,3429
8,1264,3430
9,1265,3432
10,1265,3433
11,1264,3435
12,1261,3438
13,1251,3447
14,1266,3447
1,1287,3428
2,1275,3428
3,1274,3436
4,1275,3435
5,1279,3435
6,1282,3435
7,1286,3435
8,1287,3437
9,1289,3440
10,1289,3442
11,1287,3445
12,1286,3446
13,1282,3447
14,1279,3447
15,1275,3446
16,1274,3445
17,1273,3443
1,1303,3428
2,1299,3429
3,1297,3432
4,1296,3436
5,1296,3439
6,1297,3443
7,1299,3446
8,1303,3447
9,1305,3447
10,1308,3446
11,1310,3443
12,1312,3439
13,1312,3436
14,1310,3432
15,1308,3429
16,1305,3428
17,1303,3428
1,1324,3428
2,1320,3429
3,1320,3431
4,1320,3432
5,1320,3435
6,1323,3435
7,1327,3436
8,1331,3437
9,1333,3439
10,1334,3441
11,1334,3443
12,1333,3445
13,1332,3446
14,1329,3447
15,1324,3447
16,1320,3446
17,1320,3445
18,1318,3443
19,1318,3441
20,1320,3439
21,1322,3437
22,1325,3436
23,1330,3435
24,1332,3435
25,1333,3432
26,1333,3431
27,1332,3429
28,1329,3428
29,1324,3428
1,855,24
2,788,326
3,689,305
4,572,283
5,456,265
6,490,24
1,1619,24
2,1555,218
3,1453,525
4,1303,475
5,1228,449
6,1115,413
7,1235,24
1,1292,126
2,1292,125
3,1293,124
4,1294,123
5,1297,121
6,1301,121
7,1304,123
8,1304,124
9,1306,125
10,1306,127
11,1304,129
12,1302,131
13,1291,141
14,1307,141
1,1319,121
2,1316,123
3,1314,124
4,1314,126
5,1316,128
6,1318,129
7,1323,130
8,1326,131
9,1328,133
10,1330,134
11,1330,137
12,1328,139
13,1327,140
14,1323,141
15,1319,141
16,1316,140
17,1314,139
18,1314,137
19,1314,134
20,1314,133
21,1317,131
22,1320,130
23,1325,129
24,1327,128
25,1328,126
26,1328,124
27,1327,123
28,1323,121
29,1319,121
1,1337,125
2,1339,124
3,1342,121
4,1342,141
1,1354,133
2,1375,133
1,1384,125
2,1386,124
3,1389,121
4,1389,141
1,1408,121
2,1404,123
3,1403,124
4,1403,126
5,1404,128
6,1406,129
7,1411,130
8,1415,131
9,1417,133
10,1418,134
11,1418,137
12,1417,139
13,1415,140
14,1412,141
15,1408,141
16,1404,140
17,1403,139
18,1402,137
19,1402,134
20,1403,133
21,1406,131
22,1409,130
23,1413,129
24,1415,128
25,1417,126
26,1417,124
27,1415,123
28,1412,121
29,1408,121
1,1432,121
2,1429,123
3,1426,125
4,1425,130
5,1425,133
6,1426,137
7,1429,140
8,1432,141
9,1434,141
10,1437,140
11,1439,137
12,1441,133
13,1441,130
14,1439,125
15,1437,123
16,1434,121
17,1432,121
1,1448,121
2,1463,121
3,1452,141
1,1235,24
2,1115,413
3,1017,384
4,903,353
5,788,326
6,855,24
1,964,24
2,962,26
3,951,35
4,966,35
1,982,24
2,982,24
3,986,25
4,988,26
5,989,29
6,989,31
7,988,33
8,987,34
9,984,35
10,979,35
11,975,34
12,975,33
13,973,31
14,973,29
15,975,26
16,977,25
17,980,24
18,981,24
1,1001,24
2,1001,35
1,1015,26
2,1034,26
1,1050,24
2,1050,35
1,1070,24
2,1071,24
3,1074,25
4,1077,26
5,1078,29
6,1078,31
7,1077,33
8,1076,34
9,1072,35
10,1067,35
11,1064,34
12,1063,33
13,1062,31
14,1062,29
15,1063,26
16,1065,25
17,1069,24
18,1070,24
1,1085,24
2,1084,24
3,1084,26
4,1086,31
5,1088,34
6,1091,35
7,1093,35
8,1097,34
9,1100,31
10,1100,26
11,1100,24
1,1107,24
2,1107,29
3,1109,32
4,1111,34
5,1114,35
6,1115,35
7,1119,34
8,1121,32
9,1122,29
10,1122,29
11,1121,26
12,1119,24
13,1118,24
1,1111,24
2,1109,26
3,1107,29
1,1453,525
2,1555,218
3,1900,333
4,1797,640
5,1453,525
1,1582,395
2,1582,394
3,1583,392
4,1584,391
5,1586,391
6,1591,391
7,1593,391
8,1595,392
9,1596,394
10,1596,396
11,1595,397
12,1593,401
13,1581,410
14,1597,410
1,1609,391
2,1606,391
3,1605,393
4,1605,395
5,1606,397
6,1608,397
7,1613,399
8,1616,400
9,1619,401
10,1619,403
11,1619,406
12,1619,407
13,1617,409
14,1614,410
15,1609,410
16,1606,409
17,1605,407
18,1603,406
19,1603,403
20,1605,401
21,1607,400
22,1610,399
23,1615,397
24,1617,397
25,1619,395
26,1619,393
27,1617,391
28,1614,391
29,1609,391
1,1626,394
2,1629,393
3,1632,391
4,1632,410
1,1645,401
2,1665,401
1,1674,394
2,1676,393
3,1680,391
4,1680,410
1,1698,391
2,1695,391
3,1693,393
4,1693,395
5,1695,397
6,1697,397
7,1701,399
8,1704,400
9,1707,401
10,1708,403
11,1708,406
12,1707,407
13,1706,409
14,1702,410
15,1698,410
16,1695,409
17,1693,407
18,1692,406
19,1692,403
20,1693,401
21,1695,400
22,1699,399
23,1704,397
24,1706,397
25,1707,395
26,1707,393
27,1706,391
28,1702,391
29,1698,391
1,1715,394
2,1718,393
3,1721,391
4,1721,410
1,1739,391
2,1735,391
3,1734,393
4,1734,395
5,1735,397
6,1737,397
7,1742,399
8,1746,400
9,1748,401
10,1749,403
11,1749,406
12,1748,407
13,1747,409
14,1744,410
15,1739,410
16,1735,409
17,1734,407
18,1733,406
19,1733,403
20,1734,401
21,1737,400
22,1740,399
23,1744,397
24,1747,397
25,1748,395
26,1748,393
27,1747,391
28,1744,391
29,1739,391
1,490,24
2,456,265
3,413,259
4,296,245
5,178,233
6,185,24
1,246,65
2,246,64
3,247,62
4,248,61
5,250,60
6,255,60
7,257,61
8,258,62
9,259,64
10,259,65
11,258,68
12,256,70
13,245,79
14,260,79
1,273,60
2,269,61
3,269,63
4,269,65
5,269,67
6,272,68
7,276,69
8,280,69
9,282,72
10,283,73
11,283,75
12,282,78
13,281,78
14,278,79
15,273,79
16,269,78
17,269,78
18,267,75
19,267,73
20,269,72
21,271,69
22,274,69
23,279,68
24,281,67
25,282,65
26,282,63
27,281,61
28,278,60
29,273,60
1,290,64
2,292,63
3,295,60
4,295,79
1,308,72
2,328,72
1,338,64
2,340,63
3,344,60
4,344,79
1,361,60
2,358,61
3,357,63
4,357,65
5,358,67
6,361,68
7,365,69
8,368,69
9,371,72
10,372,73
11,372,75
12,371,78
13,370,78
14,366,79
15,361,79
16,358,78
17,357,78
18,356,75
19,356,73
20,357,72
21,359,69
22,363,69
23,367,68
24,370,67
25,371,65
26,371,63
27,370,61
28,366,60
29,361,60
1,385,60
2,382,61
3,380,64
4,378,69
5,378,72
6,380,75
7,382,78
8,385,79
9,387,79
10,391,78
11,394,75
12,394,72
13,394,69
14,394,64
15,391,61
16,387,60
17,385,60
1,404,60
2,416,60
3,409,68
4,413,68
5,415,69
